timestamp,equity,cash,market_value,returns,cum_returns,drawdown
2015-03-19,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-20,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-23,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-24,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-25,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-26,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-27,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-30,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-03-31,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-01,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-02,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-03,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-06,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-07,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-08,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-09,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-10,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-13,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-14,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-15,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-16,100000.0,100000.0,0.0,0.0,0.0,0.0
2015-04-17,99905.695313,5042.635313000006,94863.06,-0.0009430468699999084,-0.0009430468699999084,-0.000943046869999962
2015-04-20,99669.055313,5042.635313000006,94626.42,-0.002368633732627745,-0.003309446869999899,-0.003309446869999956
2015-04-21,99807.09531300001,5042.635313000006,94764.46,0.001384983529406414,-0.0019290468699998398,-0.0019290468699998747
2015-04-22,97987.925313,5042.635313000006,92945.29,-0.018226860468136152,-0.020120746869999984,-0.02012074687
2015-04-23,97830.165313,5042.635313000006,92787.53,-0.001609994287521288,-0.02169834686999994,-0.02169834686999995
2015-04-24,98209.775313,5042.635313000006,93167.14,0.0038802960087562788,-0.01790224686999997,-0.017902246869999944
2015-04-27,99644.405313,5042.635313000006,94601.76999999999,0.014607812668624431,-0.0035559468699999375,-0.0035559468700000433
2015-04-28,99200.70531300001,5042.635313000006,94158.07,-0.004452834041271503,-0.00799294686999974,-0.007992946869999868
2015-04-29,98490.78531300001,5042.635313000006,93448.15000000001,-0.00715640073082191,-0.015092146869999712,-0.01509214686999985
2015-04-30,98066.805313,5042.635313000006,93024.17,-0.004304768193822528,-0.019331946869999728,-0.019331946869999957
2015-05-01,98968.995313,5042.635313000006,93926.36,0.00919974906004617,-0.0103100468699997,-0.010310046869999933
2015-05-04,99323.95531300001,5042.635313000006,94281.32,0.003586577785066991,-0.006760446869999659,-0.006760446869999869
2015-05-05,98875.32531300001,5042.635313000006,93832.69,-0.004516835828640042,-0.011246746869999713,-0.011246746869999916
2015-05-06,99402.835313,5042.635313000006,94360.2,0.005335102547881387,-0.005971646869999847,-0.005971646869999968
2015-05-07,99545.805313,5042.635313000006,94503.17,0.0014382889537287724,-0.004541946869999758,-0.0045419468699999565
2015-05-08,100512.085313,5042.635313000006,95469.45,0.00970688817034282,0.005120853130000436,0.0
2015-05-11,99890.905313,5042.635313000006,94848.26999999999,-0.0061801523475074616,-0.001090946869999665,-0.006180152347507465
2015-05-12,99629.61531300002,5042.635313000006,94586.98000000001,-0.002615753648255059,-0.003703846869999472,-0.008779740239712746
2015-05-13,99304.235313,5042.635313000006,94261.59999999999,-0.0032658963800853424,-0.006957646869999667,-0.012016962897931093
2015-05-14,97982.995313,5042.635313000006,92940.36,-0.013304971291864143,-0.02017004686999957,-0.02516204884342291
2015-05-15,98303.445313,5042.635313000006,93260.81,0.0032704654412363254,-0.016965546869999737,-0.021973875013359602
2015-05-18,98594.315313,5042.635313000006,93551.68,0.002958899345530064,-0.014056846869999862,-0.019079994152225235
2015-05-19,98648.54531300001,5042.635313000006,93605.91,0.0005500317115429976,-0.013514546869999644,-0.018540457042522107
2015-05-20,98475.995313,5042.635313000006,93433.36,-0.001749138818545437,-0.01524004686999969,-0.020257166027940855
2015-05-21,97208.985313,5042.635313000006,92166.34999999999,-0.012866181204596039,-0.02791014686999982,-0.03286271486372983
2015-05-22,96863.885313,5042.635313000006,91821.25,-0.0035500833476330707,-0.03136114686999969,-0.03629613283456718
2015-05-25,96597.665313,5042.635313000006,91555.03,-0.0027483927486467996,-0.03402334686999975,-0.038944769554927504
2015-05-26,95912.395313,5042.635313000006,90869.76,-0.007094063793152361,-0.040876046869999794,-0.0457625566684476
2015-05-27,95808.86531300002,5042.635313000006,90766.23000000001,-0.0010794225257551027,-0.041911346869999644,-0.046792582059698676
2015-05-28,96222.985313,5042.635313000006,91180.34999999999,0.004322355751183116,-0.03777014686999991,-0.04267248049469394
2015-05-29,98007.645313,5042.635313000006,92965.01,0.018547127738707703,-0.019923546869999864,-0.024916804702648863
2015-06-01,98564.24211700002,98564.24211700002,0.0,0.005679116177339516,-0.014357578829999773,-0.019379193953983735
2015-06-02,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-03,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-04,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-05,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-08,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-09,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-10,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-11,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-12,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-15,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-16,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-17,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-18,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-19,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-22,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-23,98564.24211700002,98564.24211700002,0.0,0.0,-0.014357578829999773,-0.019379193953983735
2015-06-24,97327.21353100002,3767.903531000018,93559.31,-0.012550480371285144,-0.02672786468999988,-0.03168645613193803
2015-06-25,99448.42353100001,3767.903531000018,95680.51999999999,0.02179462375468466,-0.005515764689999925,-0.010582426766768354
2015-06-26,98553.76353100002,3767.903531000018,94785.86,-0.00899622103834663,-0.01446236468999984,-0.019483445954799027
2015-06-29,98067.95353100002,3767.903531000018,94300.05,-0.004929390645210474,-0.019320464689999817,-0.02431679508378346
2015-06-30,98207.44353100003,3767.903531000018,94439.54000000001,0.001422381063105549,-0.01792556468999973,-0.022929001769520545
2015-07-01,97779.35353100002,3767.903531000018,94011.45,-0.0043590382216280865,-0.022206464689999872,-0.02718809159605151
2015-07-02,96379.64353100001,3767.903531000018,92611.73999999999,-0.014314985213685683,-0.03620356468999997,-0.04111387968055135
2015-07-03,96490.27353100003,3767.903531000018,92722.37000000001,0.0011478564969420457,-0.03509726468999985,-0.04001321601751509
2015-07-06,95557.13353100003,3767.903531000018,91789.23000000001,-0.009670819304913758,-0.04442866468999984,-0.04929707474051494
2015-07-07,96038.13353100003,3767.903531000018,92270.23000000001,0.005033637806265423,-0.03961866468999986,-0.04451158055340161
2015-07-08,95239.67353100001,3767.903531000018,91471.76999999999,-0.00831398914830317,-0.04760326469000009,-0.05245550090400994
2015-07-09,96711.53353100001,3767.903531000018,92943.62999999999,0.015454273890606274,-0.032884664690000065,-0.03781188869144316
2015-07-10,96033.32353100002,3767.903531000018,92265.42,-0.007012710637895103,-0.03966676468999997,-0.044559435495272866
2015-07-13,95783.20353100002,3767.903531000018,92015.3,-0.002604512587958685,-0.04216796468999995,-0.047047892472571747
2015-07-14,96581.66353100003,3767.903531000018,92813.76000000001,0.00833611709115134,-0.03418336468999994,-0.039103972121963565
2015-07-15,95494.60353100002,3767.903531000018,91726.7,-0.011255345582767862,-0.045053964690000115,-0.0499191889848398
2015-07-16,95749.53353100001,3767.903531000018,91981.62999999999,0.0026695749348519815,-0.04250466469000025,-0.04738287706566981
2015-07-17,97004.94353100003,3767.903531000018,93237.04000000001,0.013111395467984899,-0.029950564690000014,-0.03489273723730385
2015-07-20,95561.94353100003,3767.903531000018,91794.04000000001,-0.014875530539728232,-0.04438056469000007,-0.04924921979864382
2015-07-21,95778.39353100001,3767.903531000018,92010.48999999999,0.002265022999765165,-0.04221606469000028,-0.047095747414443
2015-07-22,96062.18353100002,3767.903531000018,92294.28,0.0029629855914021785,-0.03937816469000022,-0.04427230584404606
2015-07-23,96836.59353100002,3767.903531000018,93068.69,0.008061549004349855,-0.031634064690000185,-0.036567660202793575
2015-07-24,95735.10353100002,3767.903531000018,91967.2,-0.011374728910175769,-0.042648964690000235,-0.04752644189128314
2015-07-27,94575.89353100001,3767.903531000018,90807.98999999999,-0.012108515656690577,-0.05424106469000034,-0.05905948288222631
2015-07-28,95095.37353100002,3767.903531000018,91327.47,0.005492731610616364,-0.049046264690000174,-0.05389114916014382
2015-07-29,95412.83353100003,3767.903531000018,91644.93000000001,0.0033383327517664263,-0.04587166469000015,-0.05073272299664896
2015-07-30,95691.81353100002,3767.903531000018,91923.91,0.002923925321946852,-0.04308186469000019,-0.04795713636812327
2015-07-31,96057.37353100002,3767.903531000018,92289.47,0.0038201804993649446,-0.03942626469000021,-0.04432016078591717
2015-08-03,95475.36353100001,3767.903531000018,91707.45999999999,-0.0060589830702811875,-0.04524636469000032,-0.050110608752324384
2015-08-04,95585.43076,95585.43076,0.0,0.0011528338298942842,-0.044145692400000436,-0.04901554412743637
2015-08-05,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-06,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-07,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-10,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-11,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-12,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-13,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-14,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-17,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-18,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-19,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-20,95585.43076,95585.43076,0.0,0.0,-0.044145692400000436,-0.04901554412743637
2015-08-21,93727.39687799999,3036.3568779999914,90691.04,-0.019438463238872106,-0.06272603122000053,-0.06750122051365401
2015-08-24,95511.61687799999,3036.3568779999914,92475.26,0.01903626964400207,-0.0448838312200005,-0.04974992230464915
2015-08-25,95330.016878,3036.3568779999914,92293.66,-0.0019013393965673364,-0.04669983122000032,-0.051556670213962534
2015-08-26,94685.33687799999,3036.3568779999914,91648.98,-0.006762612880107266,-0.053146631220000407,-0.05797062529202543
2015-08-27,93918.07687799999,3036.3568779999914,90881.72,-0.008103261025396047,-0.060819231220000325,-0.0656041352088748
2015-08-28,93223.456878,3036.3568779999914,90187.1,-0.007396020266708714,-0.06776543122000023,-0.07251494596199877
2015-08-31,93200.75687799999,3036.3568779999914,90164.4,-0.00024350094665248623,-0.06799243122000032,-0.07274078945066308
2015-09-01,93554.876878,3036.3568779999914,90518.52,0.0037995399593542256,-0.06445123122000007,-0.06921763102750171
2015-09-02,93849.97687799999,3036.3568779999914,90813.62,0.0031542984165839894,-0.06150023122000026,-0.0662816656748674
2015-09-03,94649.016878,3036.3568779999914,91612.66,0.008514013818444743,-0.05350983122000019,-0.05833197487388805
2015-09-04,94708.03687799998,3036.3568779999914,91671.68,0.0006235669629413021,-0.05291963122000021,-0.057744781803361275
2015-09-07,96097.27687799999,3036.3568779999914,93060.92,0.014668660082032714,-0.03902723122000018,-0.04392316029711317
2015-09-08,95897.516878,3036.3568779999914,92861.16,-0.0020787269576181266,-0.04102483122000011,-0.04591058299735794
2015-09-09,98503.47687799999,3036.3568779999914,95467.12,0.027174426250423878,-0.014965231220000264,-0.019983750498709707
2015-09-10,99152.69687799999,3036.3568779999914,96116.34,0.006590833344939595,-0.008473031220000204,-0.013524626722914037
2015-09-11,98380.89687799999,3036.3568779999914,95344.54,-0.007783953682567457,-0.016191031220000207,-0.021203305337496318
2015-09-14,97413.876878,3036.3568779999914,94377.52,-0.00982934726849638,-0.02586123122000017,-0.030824237954590446
2015-09-15,97917.816878,3036.3568779999914,94881.46,0.005173184931661634,-0.02082183122000003,-0.025810512506245543
2015-09-16,97749.83687799999,3036.3568779999914,94713.48,-0.0017155202735913422,-0.02250163122000015,-0.027481754322360608
2015-09-17,98476.236878,3036.3568779999914,95439.88,0.0074312144470032315,-0.015237631220000103,-0.020254762685106634
2015-09-18,98980.176878,3036.3568779999914,95943.82,0.005117376698952514,-0.010198231220000076,-0.01524103723676173
2015-09-21,98957.47687799999,3036.3568779999914,95921.12,-0.00022933885062648152,-0.010425231220000164,-0.015466880725426029
2015-09-22,98194.75687799999,3036.3568779999914,95158.4,-0.007707553022398894,-0.01805243122000011,-0.02305522194454262
2015-09-23,96810.056878,3036.3568779999914,93773.70000000001,-0.014101567578810537,-0.03189943121999994,-0.03683167475305767
2015-09-24,96442.316878,3036.3568779999914,93405.96,-0.003798572295680258,-0.035576831219999994,-0.040490339269417495
2015-09-25,97291.296878,3036.3568779999914,94254.94,0.008802982212403387,-0.02708703121999989,-0.03204379279337706
2015-09-28,97540.99687799999,3036.3568779999914,94504.64,0.0025665193908670503,-0.02459003122000003,-0.029559514418071062
2015-09-29,96415.07687799999,3036.3568779999914,93378.72,-0.011543043807602738,-0.035849231219999944,-0.04076135145581457
2015-09-30,96623.91687799999,3036.3568779999914,93587.56,0.0021660512729171355,-0.033760831219999954,-0.03868359136010411
2015-10-01,97032.516878,3036.3568779999914,93996.16,0.004228766678087803,-0.02967483121999981,-0.034618408564148745
2015-10-02,96251.63687799999,3036.3568779999914,93215.28,-0.008047611513383846,-0.03748363121999987,-0.04238742457419671
2015-10-05,96442.316878,3036.3568779999914,93405.96,0.001981057218192417,-0.03557683121999988,-0.040490339269417495
2015-10-06,96542.19687799999,3036.3568779999914,93505.84,0.001035644966165039,-0.034578031219999916,-0.03949662791929518
2015-10-07,95529.77687799999,3036.3568779999914,92493.42,-0.010486813359751768,-0.04470223121999983,-0.04956924751371777
2015-10-08,95906.596878,3036.3568779999914,92870.24,0.003944529258989471,-0.04093403121999972,-0.04582024560189225
2015-10-09,96474.096878,3036.3568779999914,93437.74,0.005917215483330018,-0.03525903121999985,-0.04017415838528765
2015-10-12,97540.99687799999,3036.3568779999914,94504.64,0.011058927054266032,-0.02459003121999992,-0.029559514418071062
2015-10-13,98589.736878,3036.3568779999914,95553.38,0.010751786772404293,-0.014102631219999884,-0.019125545241785717
2015-10-14,97327.61687799999,3036.3568779999914,94291.26,-0.012801738192706802,-0.026723831219999994,-0.031682443211514436
2015-10-15,96496.796878,3036.3568779999914,93460.44,-0.008536323262095524,-0.03503203121999987,-0.039948314896623496
2015-10-16,97023.436878,3036.3568779999914,93987.08,0.005457590480084207,-0.029765631219999977,-0.034708745959614436
2015-10-19,97554.61687799999,3036.3568779999914,94518.26,0.0054747596775808205,-0.02445383122000011,-0.0294240083248726
2015-10-20,98090.33687799999,3036.3568779999914,95053.98,0.005491487918710902,-0.01909663122000005,-0.024094101992397848
2015-10-21,101872.15687799998,3036.3568779999914,98835.79999999999,0.03855446031043441,0.018721568779999975,0.0
2015-10-22,102489.596878,3036.3568779999914,99453.24,0.006060929884300403,0.02489596878000011,0.0
2015-10-23,103674.53687799998,3036.3568779999914,100638.18,0.011561563671779185,0.0367453687799999,0.0
2015-10-26,104691.49687799999,3036.3568779999914,101655.14,0.009809158840967225,0.04691496878000012,0.0
2015-10-27,105408.816878,3036.3568779999914,102372.46,0.006851750346409835,0.05408816878000011,0.0
2015-10-28,105136.41687799999,3036.3568779999914,102100.06,-0.0025842240532429894,0.05136416877999994,-0.002584224053242947
2015-10-29,105967.236878,3036.3568779999914,102930.88,0.007902304688242268,0.05967236878000004,0.0
2015-10-30,105222.676878,3036.3568779999914,102186.32,-0.007026322681766284,0.05222676878000021,-0.007026322681766338
2015-11-02,105031.99687799999,3036.3568779999914,101995.64,-0.001812156900561357,0.050319968780000224,-0.00882574678319438
2015-11-03,104591.61687799999,3036.3568779999914,101555.26,-0.0041928175516983135,0.045916168780000266,-0.012981559588873306
2015-11-04,104723.27687799999,3036.3568779999914,101686.92,0.0012588006948355268,0.04723276878000027,-0.011739100090268247
2015-11-05,107156.71687799999,3036.3568779999914,104120.36,0.023236858820173234,0.07156716878000036,0.0
2015-11-06,105281.69687799999,3036.3568779999914,102245.34,-0.017497923178579233,0.052816968780000195,-0.01749792317857919
2015-11-09,106039.876878,3036.3568779999914,103003.52,0.007201441679635767,0.06039876878000028,-0.010422491772228712
2015-11-10,104441.796878,3036.3568779999914,101405.44,-0.015070556917362365,0.04441796878000037,-0.025335975934117013
2015-11-11,104015.03687799998,3036.3568779999914,100978.68,-0.0040861035788049005,0.04015036878000022,-0.029318554090984994
2015-11-12,105168.19687799999,3036.3568779999914,102131.84,0.011086473981185563,0.05168196878000031,-0.01855711949689512
2015-11-13,105286.236878,3036.3568779999914,102249.88,0.0011223925436028015,0.0528623687800005,-0.01745555532584648
2015-11-16,104242.03687799998,3036.3568779999914,101205.68,-0.009917725535294575,0.04242036878000044,-0.027200161454353135
2015-11-17,103570.11687799999,3036.3568779999914,100533.76,-0.006445768138494623,0.0357011687800004,-0.033470603658783425
2015-11-18,104305.596878,3036.3568779999914,101269.24,0.007101276141904478,0.04305596878000051,-0.026607011516096103
2015-11-19,103620.056878,3036.3568779999914,100583.70000000001,-0.006572418168526717,0.036200568780000664,-0.033004557278724256
2015-11-20,103887.91687799999,3036.3568779999914,100851.56,0.0025850207775446332,0.03887916878000053,-0.03050485396749879
2015-11-23,103983.25687799999,3036.3568779999914,100946.9,0.000917719816366791,0.03983256878000052,-0.029615129060113446
2015-11-24,103379.436878,3036.3568779999914,100343.08,-0.005806896399758177,0.03379436878000064,-0.035250053473554116
2015-11-25,105604.03687799998,3036.3568779999914,102567.68,0.02151878620334613,0.05604036878000063,-0.014489805634561984
2015-11-26,106307.736878,3036.3568779999914,103271.38,0.006663571022507142,0.06307736878000081,-0.007922788461003114
2015-11-27,104287.436878,3036.3568779999914,101251.08,-0.01900426120742771,0.042874368780000616,-0.026776482927026682
2015-11-30,104528.056878,3036.3568779999914,101491.70000000001,0.002307276956873494,0.04528056878000064,-0.02453098673219682
2015-12-01,103910.61687799999,3036.3568779999914,100874.26,-0.0059069308130415,0.039106168780000505,-0.030293014703835636
2015-12-02,104823.15687799998,3036.3568779999914,101786.79999999999,0.008781970768890757,0.04823156878000057,-0.02177707630457562
2015-12-03,104069.516878,3036.3568779999914,101033.16,-0.007189632734273754,0.04069516878000079,-0.02881013985819325
2015-12-04,104005.956878,3036.3568779999914,100969.6,-0.0006107456045415516,0.04005956878000072,-0.02940328979645015
2015-12-07,104568.91687799999,3036.3568779999914,101532.56,0.005412766892384235,0.04568916878000051,-0.024149676057603216
2015-12-08,105504.15687799998,3036.3568779999914,102467.79999999999,0.00894376673224162,0.05504156878000055,-0.015421898394680045
2015-12-09,104328.296878,3036.3568779999914,101291.94,-0.011145153279218167,0.04328296878000071,-0.026395172252432944
2015-12-10,104042.27687799999,3036.3568779999914,101005.92,-0.0027415380923401234,0.04042276878000073,-0.029064346974589123
2015-12-11,103615.516878,3036.3568779999914,100579.16,-0.004101794124521274,0.0361551687800008,-0.03304692513145697
2015-12-14,103007.15687799998,3036.3568779999914,99970.79999999999,-0.0058713213843860634,0.030071568780000613,-0.03872421739763049
2015-12-15,104841.316878,3036.3568779999914,101804.96,0.017806141394353547,0.048413168780000904,-0.021607604893644904
2015-12-16,105304.39687799999,3036.3568779999914,102268.04,0.0044169609252320274,0.05304396878000084,-0.017286083914916033
2015-12-17,104074.056878,3036.3568779999914,101037.70000000001,-0.011683652691400814,0.040740568780001096,-0.02876777200546054
2015-12-18,105054.69687799999,3036.3568779999914,102018.34,0.009422521129829109,0.05054696878000109,-0.01961631581521105
2015-12-21,107297.456878,3036.3568779999914,104261.1,0.02134849813144979,0.07297456878000119,0.0
2015-12-22,108432.456878,3036.3568779999914,105396.1,0.01057806990980703,0.08432456878000116,0.0
2015-12-23,106893.39687799999,3036.3568779999914,103857.04,-0.014193720628608908,0.06893396878000102,-0.014193720628608887
2015-12-24,106443.936878,3036.3568779999914,103407.58,-0.004204749901558169,0.06443936878000112,-0.0183387894847512
2015-12-25,107815.016878,3036.3568779999914,104778.66,0.012880771232385513,0.07815016878000125,-0.005694236004397642
2015-12-28,107129.47687799999,3036.3568779999914,104093.12,-0.006358483445545793,0.07129476878000118,-0.012016512744574487
2015-12-29,107642.49687799999,3036.3568779999914,104606.14,0.004788784701938109,0.07642496878000116,-0.0072852725350381915
2015-12-30,108509.63687799999,3036.3568779999914,105473.28,0.00805574029913858,0.08509636878000126,0.0
2015-12-31,107588.016878,3036.3568779999914,104551.66,-0.008493439168321903,0.07588016878000126,-0.008493439168321935
2016-01-01,107578.936878,3036.3568779999914,104542.58,-8.439601605725322e-05,0.07578936878000131,-0.00857711837195074
2016-01-04,104296.516878,3036.3568779999914,101260.16,-0.030511734873550855,0.04296516878000123,-0.038827150483757567
2016-01-05,103311.33687799999,3036.3568779999914,100274.98,-0.0094459530336225,0.03311336878000115,-0.04790634407748113
2016-01-06,103111.57687799999,3036.3568779999914,100075.22,-0.0019335728878998593,0.03111576878000122,-0.04974728655731442
2016-01-07,101917.556878,3036.3568779999914,98881.20000000001,-0.011579883036923588,0.019175568780001262,-0.060751101834499936
2016-01-08,103597.35687799999,3036.3568779999914,100561.0,0.016481949248555727,0.03597356878000113,-0.04527044916317427
2016-01-11,102217.19687799999,3036.3568779999914,99180.84,-0.013322347611873231,0.02217196878000105,-0.057989688114750075
2016-01-12,101831.296878,3036.3568779999914,98794.94,-0.003775294292804543,0.018312968780001215,-0.061546054268973506
2016-01-13,102012.89687799999,3036.3568779999914,98976.54,0.0017833417187798073,0.020128968780001033,-0.05987247019639783
2016-01-14,103497.47687799999,3036.3568779999914,100461.12,0.0145528658182843,0.03497476878000105,-0.04619092040309098
2016-01-15,102117.316878,3036.3568779999914,99080.96,-0.013335204312534876,0.021173168780001195,-0.05891015935466665
2016-01-18,103324.956878,3036.3568779999914,100288.6,0.011826005979404863,0.033249568780001404,-0.047780825272037857
2016-01-19,103383.97687799999,3036.3568779999914,100347.62,0.0005712075938215655,0.03383976878000139,-0.04723691044845083
2016-01-20,102973.462068,102973.462068,0.0,-0.0039707778941839855,0.029734620680001544,-0.051020121062836585
2016-01-21,102973.462068,102973.462068,0.0,0.0,0.029734620680001544,-0.051020121062836585
2016-01-22,102973.462068,102973.462068,0.0,0.0,0.029734620680001544,-0.051020121062836585
2016-01-25,102973.462068,102973.462068,0.0,0.0,0.029734620680001544,-0.051020121062836585
2016-01-26,102973.462068,102973.462068,0.0,0.0,0.029734620680001544,-0.051020121062836585
2016-01-27,102973.462068,102973.462068,0.0,0.0,0.029734620680001544,-0.051020121062836585
